 ,Label,Area,X,Y,XM,YM,Perim.,Circ.,Feret,%Area,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
5709,WH43P,0.001,24.970,19.370,24.970,19.370,0.111,1.000,0.059,100,24.944,19.357,153.435,0.026,2.000,0.500,1.000
5710,WH43P,0.001,25.141,19.436,25.141,19.436,0.127,1.000,0.059,100,25.128,19.410,116.565,0.026,2.000,0.500,1.000
5711,WH43P,0.010,3.923,19.524,3.923,19.524,0.343,1.000,0.153,100,3.882,19.462,120.964,0.079,1.662,0.602,0.966
5712,WH43P,0.023,7.062,19.621,7.062,19.621,0.618,0.747,0.270,100,7.003,19.725,60.945,0.146,2.175,0.460,0.825
5713,WH43P,0.008,23.715,19.542,23.715,19.542,0.297,1.000,0.117,100,23.685,19.489,116.565,0.105,1.139,0.878,0.815
5714,WH43P,0.024,24.833,19.571,24.833,19.571,0.565,0.947,0.226,100,24.734,19.515,144.462,0.157,1.361,0.735,0.886
5715,WH43P,0.061,2.190,19.757,2.190,19.757,1.087,0.651,0.393,100,2.072,19.593,126.870,0.259,1.726,0.579,0.784
5716,WH43P,0.006,3.902,19.669,3.902,19.669,0.275,0.914,0.117,100,3.882,19.725,63.435,0.079,1.605,0.623,0.800
5717,WH43P,0.001,7.226,19.646,7.226,19.646,0.127,1.000,0.059,100,7.213,19.620,116.565,0.026,2.000,0.500,1.000
5718,WH43P,0.009,1.869,19.713,1.869,19.713,0.371,0.817,0.168,100,1.810,19.777,38.660,0.093,2.165,0.462,0.765
5719,WH43P,0.021,19.056,19.774,19.056,19.774,0.655,0.605,0.293,100,19.016,19.646,116.565,0.133,2.495,0.401,0.769
5720,WH43P,0.101,25.738,19.863,25.738,19.863,1.467,0.590,0.525,100,25.574,19.646,126.870,0.337,1.832,0.546,0.774
5721,WH43P,0.057,11.161,19.847,11.161,19.847,1.242,0.465,0.541,100,10.990,20.039,39.094,0.185,3.539,0.283,0.712
5722,WH43P,0.018,3.022,19.845,3.022,19.845,0.581,0.666,0.270,100,2.964,19.725,119.055,0.112,2.959,0.338,0.800
5723,WH43P,0.012,1.325,19.803,1.325,19.803,0.380,1.000,0.168,100,1.259,19.856,38.660,0.105,1.362,0.734,0.947
5724,WH43P,0.004,15.563,19.838,15.563,19.838,0.223,1.000,0.095,100,15.528,19.803,123.690,0.074,1.291,0.775,0.800
5725,WH43P,0.003,5.587,19.856,5.587,19.856,0.148,1.000,0.074,100,5.561,19.830,135.000,0.052,1.000,1.000,1.000
5726,WH43P,0.010,0.483,19.902,0.483,19.902,0.349,1.000,0.153,100,0.420,19.934,30.964,0.105,1.435,0.697,0.882
5727,WH43P,0.021,7.065,19.948,7.065,19.948,0.522,0.984,0.211,100,7.003,20.039,60.255,0.131,1.443,0.693,0.939
5728,WH43P,0.049,1.833,20.076,1.833,20.076,0.961,0.665,0.365,100,1.757,20.223,68.962,0.229,1.853,0.540,0.821
5729,WH43P,0.008,26.055,19.919,26.055,19.919,0.312,1.000,0.141,100,25.993,19.882,158.199,0.079,1.579,0.633,0.889
5730,WH43P,0.011,0.916,19.980,0.916,19.980,0.365,1.000,0.153,100,0.866,20.039,59.036,0.105,1.234,0.810,0.889
5731,WH43P,0.010,12.297,20.019,12.297,20.019,0.423,0.723,0.205,100,12.223,19.961,140.194,0.093,2.633,0.380,0.769
5732,WH43P,0.025,2.132,20.113,2.132,20.113,0.596,0.900,0.258,100,2.072,19.987,113.962,0.131,1.785,0.560,0.937
5733,WH43P,0.003,22.670,20.010,22.670,20.010,0.185,1.000,0.095,100,22.636,20.039,33.690,0.052,1.553,0.644,0.909
5734,WH43P,0.002,11.327,20.149,11.327,20.149,0.148,1.000,0.074,100,11.305,20.118,135.000,0.052,1.464,0.683,0.857
5735,WH43P,0.003,12.194,20.163,12.194,20.163,0.201,1.000,0.095,100,12.170,20.118,123.690,0.052,1.553,0.644,0.909
5736,WH43P,0.010,2.897,20.191,2.897,20.191,0.349,1.000,0.153,100,2.833,20.223,30.964,0.105,1.435,0.697,0.882
5737,WH43P,0.060,3.120,20.311,3.120,20.311,1.301,0.444,0.407,100,2.911,20.407,14.931,0.315,1.419,0.705,0.647
5738,WH43P,0.006,20.934,20.236,20.934,20.236,0.306,0.740,0.134,100,20.931,20.170,101.310,0.052,2.232,0.448,0.889
5739,WH43P,0.008,6.554,20.238,6.554,20.238,0.290,1.000,0.131,100,6.505,20.197,143.130,0.079,1.372,0.729,0.957
5740,WH43P,0.006,6.763,20.245,6.763,20.245,0.297,0.884,0.131,100,6.715,20.197,126.870,0.074,1.915,0.522,0.783
5741,WH43P,0.012,26.043,20.270,26.043,20.270,0.402,0.965,0.166,100,26.020,20.354,71.565,0.105,1.416,0.706,0.878
5742,WH43P,0.042,12.207,20.403,12.207,20.403,0.998,0.530,0.378,100,12.144,20.564,56.310,0.209,1.766,0.566,0.744
5743,WH43P,0.015,5.139,20.321,5.139,20.321,0.469,0.863,0.200,100,5.036,20.275,156.801,0.105,1.689,0.592,0.898
5744,WH43P,0.028,25.325,20.415,25.325,20.415,0.603,0.976,0.235,100,25.259,20.511,63.435,0.184,1.253,0.798,0.891
5745,WH43P,0.009,2.442,20.383,2.442,20.383,0.312,1.000,0.131,100,2.413,20.328,126.870,0.105,1.159,0.863,0.897
5746,WH43P,0.008,24.841,20.463,24.841,20.463,0.297,1.000,0.117,100,24.787,20.433,153.435,0.105,1.139,0.878,0.815
5747,WH43P,0.001,7.082,20.498,7.082,20.498,0.111,1.000,0.059,100,7.056,20.485,153.435,0.026,2.000,0.500,1.000
5748,WH43P,0.028,24.511,20.674,24.511,20.674,0.701,0.721,0.299,100,24.472,20.538,105.255,0.131,2.333,0.429,0.863
5749,WH43P,0.011,25.561,20.590,25.561,20.590,0.349,1.000,0.141,100,25.495,20.564,158.199,0.105,1.209,0.827,0.889
5750,WH43P,0.001,11.698,20.656,11.698,20.656,0.111,1.000,0.059,100,11.672,20.643,153.435,0.026,2.000,0.500,1.000
5751,WH43P,0.032,25.937,20.754,25.937,20.754,0.825,0.597,0.317,100,25.784,20.695,155.556,0.164,2.385,0.419,0.758
5752,WH43P,0.006,23.585,20.764,23.585,20.764,0.275,1.000,0.117,100,23.528,20.748,153.435,0.079,1.340,0.746,0.857
5753,WH43P,0.006,24.580,20.898,24.580,20.898,0.260,1.000,0.117,100,24.525,20.879,153.435,0.079,1.605,0.623,0.800
5754,WH43P,0.019,23.022,20.967,23.022,20.967,0.513,0.887,0.226,100,22.951,20.879,125.538,0.130,1.864,0.537,0.857
5755,WH43P,0.003,17.115,20.944,17.115,20.944,0.223,0.873,0.083,100,17.102,20.905,108.435,0.074,1.000,1.000,0.714
5756,WH43P,0.009,2.652,21.013,2.652,21.013,0.312,1.000,0.131,100,2.623,20.957,126.870,0.105,1.159,0.863,0.897
5757,WH43P,0.033,9.357,21.112,9.357,21.112,0.791,0.664,0.324,100,9.180,21.141,14.036,0.148,2.424,0.413,0.835
5758,WH43P,0.009,6.976,21.249,6.976,21.249,0.312,1.000,0.148,100,6.925,21.193,135.000,0.105,1.450,0.690,0.897
5759,WH43P,0.018,8.059,21.337,8.059,21.337,0.476,0.993,0.205,100,7.974,21.272,140.194,0.131,1.534,0.652,0.881
5760,WH43P,0.011,19.551,21.372,19.551,21.372,0.386,0.927,0.141,100,19.541,21.298,111.801,0.129,1.076,0.929,0.821
5761,WH43P,0.006,8.672,21.361,8.672,21.361,0.238,1.000,0.111,100,8.630,21.325,135.000,0.079,1.229,0.814,0.941
5762,WH43P,0.074,26.147,21.639,26.147,21.639,1.251,0.591,0.507,100,26.046,21.849,68.749,0.262,1.824,0.548,0.778
5763,WH43P,0.004,3.086,21.526,3.086,21.526,0.223,1.000,0.095,100,3.069,21.482,123.690,0.074,1.291,0.775,0.800
5764,WH43P,0.006,23.445,21.655,23.445,21.655,0.260,1.000,0.117,100,23.397,21.692,26.565,0.079,1.340,0.746,0.857
5765,WH43P,0.012,16.200,21.720,16.200,21.720,0.365,1.000,0.153,100,16.131,21.692,149.036,0.105,1.263,0.792,0.919
5766,WH43P,0.002,22.973,21.714,22.973,21.714,0.148,1.000,0.074,100,22.951,21.744,45.000,0.052,1.464,0.683,0.857
5767,WH43P,0.018,3.950,21.906,3.950,21.906,0.491,0.932,0.200,100,3.856,21.875,156.801,0.131,1.564,0.639,0.867
5768,WH43P,0.050,4.290,22.043,4.290,22.043,0.970,0.671,0.373,100,4.170,22.216,50.711,0.262,1.521,0.657,0.798
5769,WH43P,0.004,26.409,21.985,26.409,21.985,0.238,0.916,0.111,100,26.361,21.954,135.000,0.074,1.593,0.628,0.857
5770,WH43P,0.003,3.830,22.111,3.830,22.111,0.148,1.000,0.074,100,3.803,22.085,135.000,0.052,1.000,1.000,1.000
5771,WH43P,0.005,8.748,22.117,8.748,22.117,0.238,1.000,0.095,100,8.708,22.085,123.690,0.079,1.069,0.936,0.875
5772,WH43P,0.010,11.215,22.247,11.215,22.247,0.386,0.869,0.168,100,11.148,22.190,128.660,0.093,1.914,0.522,0.833
5773,WH43P,0.003,17.283,22.250,17.283,22.250,0.201,1.000,0.095,100,17.259,22.295,56.310,0.052,1.553,0.644,0.909
5774,WH43P,0.010,14.618,22.315,14.618,22.315,0.460,0.612,0.205,100,14.531,22.374,39.806,0.093,2.954,0.338,0.698
5775,WH43P,0.005,26.250,22.282,26.250,22.282,0.238,1.000,0.095,100,26.230,22.243,123.690,0.079,1.069,0.936,0.875
5776,WH43P,0.002,8.966,22.352,8.966,22.352,0.148,1.000,0.074,100,8.944,22.321,135.000,0.052,1.464,0.683,0.857
5777,WH43P,0.001,26.216,22.505,26.216,22.505,0.127,1.000,0.059,100,26.203,22.479,116.565,0.026,2.000,0.500,1.000
5778,WH43P,0.003,4.462,22.550,4.462,22.550,0.201,1.000,0.095,100,4.433,22.584,56.310,0.052,1.553,0.644,0.909
5779,WH43P,0.001,18.977,22.636,18.977,22.636,0.127,1.000,0.059,100,18.964,22.610,116.565,0.026,2.000,0.500,1.000
5780,WH43P,0.052,1.145,22.917,1.145,22.917,1.192,0.462,0.509,100,1.075,23.161,78.111,0.165,3.875,0.258,0.749
5781,WH43P,0.060,16.952,22.814,16.952,22.814,0.961,0.815,0.400,100,16.761,22.898,23.199,0.225,1.949,0.513,0.879
5782,WH43P,0.039,22.679,22.883,22.679,22.883,0.862,0.651,0.378,100,22.531,22.741,146.310,0.160,2.750,0.364,0.818
5783,WH43P,0.010,17.270,22.812,17.270,22.812,0.349,0.993,0.148,100,17.207,22.767,135.000,0.105,1.318,0.759,0.848
5784,WH43P,0.011,23.138,22.826,23.138,22.826,0.365,1.000,0.148,100,23.082,22.872,45.000,0.105,1.150,0.869,0.889
5785,WH43P,0.032,16.448,22.866,16.448,22.866,0.738,0.746,0.319,100,16.289,22.846,170.538,0.131,2.501,0.400,0.895
5786,WH43P,0.023,18.035,22.893,18.035,22.893,0.633,0.711,0.249,100,17.915,22.872,161.565,0.131,2.123,0.471,0.835
5787,WH43P,0.002,16.704,22.877,16.704,22.877,0.148,1.000,0.074,100,16.682,22.846,135.000,0.052,1.464,0.683,0.857
5788,WH43P,0.023,17.316,22.987,17.316,22.987,0.565,0.892,0.235,100,17.207,23.056,26.565,0.157,1.490,0.671,0.868
5789,WH43P,0.039,17.341,23.334,17.341,23.334,1.007,0.478,0.427,100,17.311,23.528,79.380,0.153,3.691,0.271,0.752
5790,WH43P,0.012,0.331,23.263,0.331,23.263,0.365,1.000,0.153,100,0.262,23.292,30.964,0.105,1.263,0.792,0.919
5791,WH43P,0.039,14.411,23.355,14.411,23.355,0.736,0.895,0.293,100,14.295,23.266,153.435,0.185,1.532,0.653,0.882
5792,WH43P,0.007,18.025,23.297,18.025,23.297,0.297,0.982,0.117,100,17.967,23.318,26.565,0.093,1.241,0.806,0.800
5793,WH43P,0.003,2.689,23.351,2.689,23.351,0.185,1.000,0.083,100,2.649,23.344,161.565,0.052,1.468,0.681,0.800
5794,WH43P,0.026,8.923,23.435,8.923,23.435,0.565,1.000,0.211,100,8.866,23.344,119.745,0.184,1.049,0.953,0.894
5795,WH43P,0.013,0.898,23.491,0.898,23.491,0.432,0.879,0.200,100,0.813,23.449,156.801,0.079,2.364,0.423,0.950
5796,WH43P,0.011,15.308,23.528,15.308,23.528,0.380,0.958,0.166,100,15.292,23.449,108.435,0.079,1.931,0.518,0.941
5797,WH43P,0.009,24.542,23.505,24.542,23.505,0.349,0.922,0.153,100,24.472,23.475,149.036,0.093,1.714,0.583,0.839
5798,WH43P,0.028,14.617,23.622,14.617,23.622,0.633,0.862,0.235,100,14.584,23.502,116.565,0.184,1.329,0.753,0.870
5799,WH43P,0.031,24.948,23.593,24.948,23.593,0.707,0.777,0.307,100,24.787,23.659,19.983,0.157,1.816,0.551,0.900
5800,WH43P,0.017,17.872,23.608,17.872,23.608,0.469,0.981,0.200,100,17.784,23.659,23.199,0.105,1.706,0.586,0.943
5801,WH43P,0.008,22.138,23.607,22.138,23.607,0.297,1.000,0.117,100,22.111,23.554,116.565,0.105,1.000,1.000,0.857
5802,WH43P,0.003,23.134,23.607,23.134,23.607,0.148,1.000,0.074,100,23.108,23.580,135.000,0.052,1.000,1.000,1.000
5803,WH43P,0.017,14.847,23.671,14.847,23.671,0.528,0.774,0.235,100,14.741,23.711,26.565,0.117,2.310,0.433,0.820
5804,WH43P,0.009,22.104,23.757,22.104,23.757,0.349,0.922,0.141,100,22.085,23.685,111.801,0.105,1.420,0.704,0.812
5805,WH43P,0.035,10.724,23.799,10.724,23.799,0.729,0.829,0.329,100,10.570,23.711,151.390,0.164,2.145,0.466,0.895
5806,WH43P,0.008,12.496,23.773,12.496,23.773,0.327,0.967,0.141,100,12.459,23.711,111.801,0.079,1.579,0.633,0.889
5807,WH43P,0.014,25.886,23.831,25.886,23.831,0.432,0.925,0.176,100,25.862,23.921,63.435,0.105,1.417,0.706,0.930
5808,WH43P,0.010,1.023,23.843,1.023,23.843,0.327,1.000,0.148,100,0.970,23.790,135.000,0.105,1.319,0.758,0.933
5809,WH43P,0.006,1.793,23.826,1.793,23.826,0.238,1.000,0.111,100,1.757,23.869,45.000,0.079,1.229,0.814,0.941
5810,WH43P,0.085,10.061,24.041,10.061,24.041,1.378,0.560,0.490,100,10.072,24.315,74.476,0.305,1.719,0.582,0.748
5811,WH43P,0.033,17.527,23.987,17.527,23.987,0.812,0.629,0.320,100,17.416,23.843,124.992,0.216,1.649,0.606,0.727
5812,WH43P,0.003,19.649,23.877,19.649,23.877,0.201,1.000,0.095,100,19.620,23.843,123.690,0.052,1.553,0.644,0.909
5813,WH43P,0.010,23.187,23.895,23.187,23.895,0.327,1.000,0.148,100,23.134,23.843,135.000,0.105,1.319,0.758,0.933
5814,WH43P,0.008,1.958,23.937,1.958,23.937,0.327,0.967,0.141,100,1.889,23.921,158.199,0.079,1.579,0.633,0.889
5815,WH43P,0.008,10.431,23.965,10.431,23.965,0.312,0.976,0.117,100,10.387,23.921,116.565,0.105,1.035,0.966,0.846
5816,WH43P,0.058,14.286,24.113,14.286,24.113,1.103,0.604,0.451,100,14.111,23.921,125.538,0.229,2.126,0.470,0.756
5817,WH43P,0.007,24.748,24.079,24.748,24.079,0.275,1.000,0.131,100,24.708,24.131,53.130,0.079,1.551,0.645,0.909
5818,WH43P,0.013,7.995,24.139,7.995,24.139,0.491,0.681,0.211,100,7.948,24.236,60.255,0.105,2.440,0.410,0.792
5819,WH43P,0.045,10.363,24.211,10.363,24.211,0.825,0.838,0.329,100,10.308,24.367,61.390,0.197,1.775,0.563,0.868
5820,WH43P,0.005,18.898,24.111,18.898,24.111,0.238,1.000,0.095,100,18.859,24.079,123.690,0.079,1.069,0.936,0.875
5821,WH43P,0.006,26.003,24.115,26.003,24.115,0.238,1.000,0.111,100,25.967,24.157,45.000,0.079,1.229,0.814,0.941
5822,WH43P,0.021,1.908,24.297,1.908,24.297,0.649,0.637,0.274,100,1.889,24.157,106.699,0.114,2.735,0.366,0.805
5823,WH43P,0.012,9.062,24.275,9.062,24.275,0.417,0.845,0.185,100,8.970,24.262,171.870,0.079,2.080,0.481,0.895
5824,WH43P,0.004,13.569,24.280,13.569,24.280,0.223,1.000,0.095,100,13.534,24.315,33.690,0.074,1.291,0.775,0.800
5825,WH43P,0.002,5.329,24.310,5.329,24.310,0.148,1.000,0.074,100,5.298,24.289,135.000,0.052,1.464,0.683,0.857
5826,WH43P,0.002,2.225,24.337,2.225,24.337,0.148,1.000,0.074,100,2.203,24.367,45.000,0.052,1.464,0.683,0.857
5827,WH43P,0.020,18.966,24.417,18.966,24.417,0.528,0.898,0.211,100,18.938,24.315,119.745,0.148,1.413,0.708,0.879
5828,WH43P,0.004,24.813,24.354,24.813,24.354,0.201,1.000,0.095,100,24.787,24.315,123.690,0.052,1.500,0.667,1.000
5829,WH43P,0.009,25.865,24.370,25.865,24.370,0.312,1.000,0.131,100,25.836,24.315,126.870,0.105,1.159,0.863,0.897
5830,WH43P,0.047,6.256,24.486,6.256,24.486,0.828,0.858,0.320,100,6.190,24.630,55.008,0.227,1.454,0.688,0.889
5831,WH43P,0.004,5.220,24.433,5.220,24.433,0.201,1.000,0.095,100,5.193,24.393,123.690,0.052,1.500,0.667,1.000
5832,WH43P,0.076,11.579,24.608,11.579,24.608,1.517,0.413,0.507,100,11.541,24.866,68.749,0.282,1.800,0.556,0.772
5833,WH43P,0.003,13.298,24.420,13.298,24.420,0.148,1.000,0.074,100,13.272,24.393,135.000,0.052,1.000,1.000,1.000
5834,WH43P,0.002,25.123,24.520,25.123,24.520,0.148,1.000,0.074,100,25.102,24.551,45.000,0.052,1.464,0.683,0.857
5835,WH43P,0.001,25.574,24.511,25.574,24.511,0.111,1.000,0.059,100,25.548,24.498,153.435,0.026,2.000,0.500,1.000
5836,WH43P,0.001,22.833,24.577,22.833,24.577,0.127,1.000,0.059,100,22.820,24.551,116.565,0.026,2.000,0.500,1.000
5837,WH43P,0.001,0.144,24.630,0.144,24.630,0.127,1.000,0.059,100,0.131,24.603,116.565,0.026,2.000,0.500,1.000
5838,WH43P,0.006,6.404,24.646,6.404,24.646,0.275,1.000,0.117,100,6.348,24.630,153.435,0.079,1.340,0.746,0.857
5839,WH43P,0.061,6.653,24.859,6.653,24.859,1.066,0.670,0.376,100,6.531,24.997,65.225,0.295,1.275,0.784,0.772
5840,WH43P,0.003,0.157,24.748,0.157,24.748,0.201,0.857,0.095,100,0.131,24.708,123.690,0.052,2.031,0.492,0.800
5841,WH43P,0.004,9.967,24.774,9.967,24.774,0.201,1.000,0.095,100,9.941,24.734,123.690,0.052,1.500,0.667,1.000
5842,WH43P,0.003,0.944,24.787,0.944,24.787,0.148,1.000,0.074,100,0.918,24.761,135.000,0.052,1.000,1.000,1.000
5843,WH43P,0.012,21.733,24.811,21.733,24.811,0.380,1.000,0.168,100,21.666,24.761,141.340,0.105,1.497,0.668,0.919
5844,WH43P,0.007,14.466,24.847,14.466,24.847,0.290,1.000,0.117,100,14.452,24.787,116.565,0.079,1.236,0.809,0.909
5845,WH43P,0.041,23.399,24.909,23.399,24.909,0.878,0.674,0.357,100,23.213,24.970,17.103,0.184,1.988,0.503,0.811
5846,WH43P,0.010,0.397,24.926,0.397,24.926,0.349,0.993,0.141,100,0.367,24.866,111.801,0.105,1.264,0.791,0.848
5847,WH43P,0.003,25.477,24.942,25.477,24.942,0.185,1.000,0.095,100,25.443,24.970,33.690,0.052,1.553,0.644,0.909
5848,WH43P,0.030,14.276,25.071,14.276,25.071,0.655,0.867,0.258,100,14.243,25.207,66.038,0.182,1.442,0.693,0.878
5849,WH43P,0.021,12.707,25.157,12.707,25.157,0.596,0.754,0.235,100,12.616,25.075,116.565,0.153,1.588,0.630,0.849
5850,WH43P,0.008,18.962,25.187,18.962,25.187,0.312,1.000,0.131,100,18.911,25.233,36.870,0.105,1.281,0.780,0.857
5851,WH43P,0.008,18.805,25.198,18.805,25.198,0.312,0.976,0.131,100,18.754,25.233,36.870,0.093,1.450,0.689,0.846
5852,WH43P,0.009,0.534,25.246,0.534,25.246,0.327,1.000,0.141,100,0.498,25.180,111.801,0.079,1.622,0.617,0.929
5853,WH43P,0.009,6.990,25.254,6.990,25.254,0.343,0.956,0.141,100,6.977,25.180,111.801,0.079,1.551,0.645,0.929
5854,WH43P,0.031,12.203,25.416,12.203,25.416,0.782,0.637,0.357,100,12.118,25.574,53.973,0.147,2.837,0.352,0.811
5855,WH43P,0.040,13.223,25.461,13.223,25.461,0.729,0.943,0.299,100,13.089,25.521,15.255,0.184,1.470,0.680,0.921
5856,WH43P,0.007,19.022,25.464,19.022,25.464,0.297,0.982,0.117,100,18.990,25.416,116.565,0.093,1.241,0.806,0.800
5857,WH43P,0.116,19.394,25.692,19.394,25.692,1.869,0.416,0.692,100,19.095,25.574,155.376,0.279,3.179,0.315,0.774
5858,WH43P,0.006,22.436,25.538,22.436,25.538,0.238,1.000,0.111,100,22.400,25.495,135.000,0.079,1.229,0.814,0.941
5859,WH43P,0.006,22.795,25.619,22.795,25.619,0.306,0.832,0.141,100,22.767,25.679,68.199,0.052,2.386,0.419,0.947
5860,WH43P,0.003,1.967,25.705,1.967,25.705,0.148,1.000,0.074,100,1.941,25.679,135.000,0.052,1.000,1.000,1.000
5861,WH43P,0.010,18.121,25.750,18.121,25.750,0.349,0.993,0.141,100,18.098,25.679,111.801,0.105,1.264,0.791,0.848
5862,WH43P,0.026,6.703,25.846,6.703,25.846,0.603,0.905,0.262,100,6.610,25.941,53.130,0.148,1.759,0.568,0.894
5863,WH43P,0.021,17.469,25.936,17.469,25.936,0.565,0.811,0.262,100,17.390,26.046,53.130,0.130,2.302,0.434,0.870
5864,WH43P,0.002,17.805,25.910,17.805,25.910,0.148,1.000,0.074,100,17.784,25.941,45.000,0.052,1.464,0.683,0.857
5865,WH43P,0.014,7.309,26.024,7.309,26.024,0.417,1.000,0.168,100,7.239,25.967,128.660,0.131,1.147,0.872,0.933
5866,WH43P,0.116,18.817,26.296,18.817,26.296,1.448,0.693,0.581,100,18.728,26.570,71.565,0.236,2.296,0.436,0.936
5867,WH43P,0.012,1.669,26.101,1.669,26.101,0.365,1.000,0.153,100,1.600,26.072,149.036,0.105,1.263,0.792,0.919
5868,WH43P,0.005,9.501,26.085,9.501,26.085,0.223,1.000,0.095,100,9.469,26.046,123.690,0.079,1.069,0.936,0.875
5869,WH43P,0.039,13.510,26.151,13.510,26.151,0.775,0.820,0.306,100,13.377,26.230,30.964,0.190,1.717,0.583,0.864
5870,WH43P,0.017,12.886,26.193,12.886,26.193,0.469,0.981,0.205,100,12.800,26.256,39.806,0.131,1.389,0.720,0.926
5871,WH43P,0.010,11.530,26.246,11.530,26.246,0.343,1.000,0.153,100,11.489,26.308,59.036,0.079,1.662,0.602,0.966
5872,WH43P,0.008,17.680,26.238,17.680,26.238,0.312,0.976,0.131,100,17.626,26.282,36.870,0.093,1.450,0.689,0.846
5873,WH43P,0.008,8.149,26.240,8.149,26.240,0.327,0.967,0.141,100,8.079,26.256,21.801,0.079,1.579,0.633,0.889
5874,WH43P,0.014,6.822,26.358,6.822,26.358,0.423,0.965,0.166,100,6.793,26.439,71.565,0.131,1.192,0.839,0.833
5875,WH43P,0.034,19.404,26.384,19.404,26.384,0.670,0.943,0.270,100,19.331,26.282,119.055,0.184,1.342,0.745,0.925
5876,WH43P,0.028,26.629,26.504,26.629,26.504,0.707,0.691,0.307,100,26.570,26.649,70.017,0.137,2.688,0.372,0.816
5877,WH43P,0.009,7.012,26.567,7.012,26.567,0.334,1.000,0.153,100,6.951,26.518,149.036,0.093,1.714,0.583,0.839
5878,WH43P,0.009,11.603,26.569,11.603,26.569,0.334,1.000,0.141,100,11.541,26.597,21.801,0.105,1.416,0.706,0.812
5879,WH43P,0.001,11.423,26.570,11.423,26.570,0.127,1.000,0.059,100,11.410,26.544,116.565,0.026,2.000,0.500,1.000
5880,WH43P,0.028,23.428,26.656,23.428,26.656,0.603,0.953,0.258,100,23.318,26.597,156.038,0.157,1.735,0.577,0.899
5881,WH43P,0.016,1.758,26.749,1.758,26.749,0.460,0.938,0.189,100,1.679,26.807,33.690,0.130,1.555,0.643,0.836
5882,WH43P,0.008,7.051,26.732,7.051,26.732,0.312,1.000,0.148,100,7.003,26.675,135.000,0.093,1.651,0.606,0.889
5883,WH43P,0.008,7.677,26.782,7.677,26.782,0.297,1.000,0.131,100,7.633,26.728,126.870,0.093,1.450,0.689,0.846
5884,WH44P,0.003,16.239,0.113,16.239,0.113,0.201,1.000,0.095,100,16.210,0.079,123.690,0.052,1.553,0.644,0.909
5885,WH44P,0.019,1.578,0.201,1.578,0.201,0.513,0.920,0.211,100,1.495,0.262,29.745,0.142,1.627,0.615,0.848
5886,WH44P,0.010,15.146,0.260,15.146,0.260,0.349,1.000,0.141,100,15.082,0.236,158.199,0.105,1.295,0.772,0.857
5887,WH44P,0.006,8.341,0.302,8.341,0.302,0.275,0.914,0.131,100,8.289,0.341,36.870,0.070,2.179,0.459,0.800
5888,WH44P,0.006,16.236,0.315,16.236,0.315,0.253,1.000,0.117,100,16.210,0.262,116.565,0.052,2.000,0.500,1.000
5889,WH44P,0.067,25.334,0.551,25.334,0.551,1.365,0.450,0.606,100,25.259,0.262,107.650,0.153,4.470,0.224,0.826
5890,WH44P,0.034,11.374,0.389,11.374,0.389,0.797,0.667,0.352,100,11.200,0.472,26.565,0.164,2.487,0.402,0.831
5891,WH44P,0.017,7.843,0.401,7.843,0.401,0.469,0.941,0.200,100,7.816,0.498,66.801,0.105,1.754,0.570,0.923
5892,WH44P,0.030,11.669,0.575,11.669,0.575,0.723,0.712,0.283,100,11.593,0.682,68.199,0.179,1.715,0.583,0.811
5893,WH44P,0.052,24.378,0.587,24.378,0.587,0.924,0.760,0.400,100,24.262,0.420,121.608,0.193,2.231,0.448,0.882
5894,WH44P,0.041,26.035,0.545,26.035,0.545,0.729,0.959,0.270,100,25.993,0.420,119.055,0.223,1.157,0.865,0.894
5895,WH44P,0.045,1.523,0.659,1.523,0.659,0.982,0.591,0.387,100,1.469,0.498,118.301,0.223,2.147,0.466,0.729
5896,WH44P,0.004,17.325,0.525,17.325,0.525,0.201,1.000,0.095,100,17.285,0.498,146.310,0.052,1.500,0.667,1.000
5897,WH44P,0.033,7.844,0.713,7.844,0.713,0.908,0.503,0.376,100,7.843,0.525,102.095,0.153,2.815,0.355,0.750
5898,WH44P,0.032,16.309,0.708,16.309,0.708,0.806,0.612,0.350,100,16.262,0.866,77.005,0.131,3.175,0.315,0.852
5899,WH44P,0.019,8.664,0.645,8.664,0.645,0.491,1.000,0.200,100,8.630,0.551,113.199,0.131,1.391,0.719,0.903
5900,WH44P,0.012,24.596,0.615,24.596,0.615,0.380,1.000,0.153,100,24.551,0.551,120.964,0.105,1.336,0.749,0.919
5901,WH44P,0.008,17.093,0.623,17.093,0.623,0.349,0.851,0.153,100,17.023,0.656,30.964,0.093,1.881,0.532,0.800
5902,WH44P,0.003,26.285,0.611,26.285,0.611,0.201,1.000,0.095,100,26.256,0.577,123.690,0.052,1.553,0.644,0.909
5903,WH44P,0.012,6.030,0.698,6.030,0.698,0.365,1.000,0.153,100,5.980,0.761,59.036,0.105,1.263,0.792,0.919
5904,WH44P,0.003,22.597,0.656,22.597,0.656,0.185,1.000,0.095,100,22.557,0.682,33.690,0.052,2.031,0.492,0.800
5905,WH44P,0.027,9.545,0.748,9.545,0.748,0.686,0.717,0.299,100,9.416,0.787,15.255,0.131,2.602,0.384,0.839
5906,WH44P,0.056,17.713,0.851,17.713,0.851,0.945,0.784,0.364,100,17.626,0.682,120.256,0.221,1.815,0.551,0.848
